Author,Title,Genre,Pub_Year,Connective_Title,Connective_Author,Read,Own,Connective_year,year
"Luiselli, Valeria",Lost Children Archive,Novel,2019,The Heart is a Lonely Hunter,"McCuller, Carson",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,On the Road,"Kerouac, Jack",1.0,1.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Lord of the Flies,"Golding, William",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,*Pensées,"Pascal, Blaise",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Diaries,"Kafka, Franz",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,The Lover ,"Duras, Marguerite",1.0,,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Hiroshima Mon Amour ,"Duras, Marguerite",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Don Quixote,"Cervantes, Miguel de",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Paradise Lost,"Milton, John",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,The Book With No Pictures,"Novak, B.J.",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,The Cantos,"Pound, Ezra",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Heart of Darkness,"Conrad, Joseph",1.0,1.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Blood Meridian,"McCarthy, Cormac",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,All the Pretty Horses,"McCarthy, Cormac",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Cities of the Plain,"McCarthy, Cormac",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,2666,"Bolano, Roberto",1.0,1.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Untitled for Barbara Loden,"Léger, Nathalie",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Borderlands/La Frontera,"Anzaldúa, Gloria",0.0,1.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,When My Brother Was an Aztec,"Diaz, Natalie",0.0,1.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Dancing Lessons for the Advanced in Age,"Hrabal, Bohumil",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,*Autobiography of Red,"Carson, Anne",1.0,1.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,*House of Desires,"Cruz, Sor Juana Inés de la",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,*Memiors of the Hadrian,"Yourcenar, Marguerite",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,*Dear Life,"Munro, Alice",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,*The Collected Stories of Lydia Davis,"Davis, Lydia",,1.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,*Paris Spleen,"Baudelaire, Charles",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,The North American Indian,"Curtis, Edward S.",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,"From Cochise to Geronimo: The Chiricahua Apaches, 1874-1886","Sweeney, Edwin R.",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Lt. Charles Gatewod & His Apache Wars Memior,"Gatewood, Charles",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Geronimo: His Own Story. The Autobiography of a Great Patriot Warrior,Geronimo,0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Mangas Coloradas: Chief of the Chiricahua Apaches,"Sweeney, Edwin R.",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,"The Horse, the Wheel, and Language: How Broze-Age Riders from the Eurasian Steppes Shaped teh Modern Wordl","Anthony, David W.",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,"Cochise, Chiricahua Apache Chief","Sweeney, Edwin R.",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Mrs. Dalloway,"Woolf, Virginia",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,*Selected Poems by Fenton,"Fenton, James",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,*Insomniac Dreams,"Nabokov, Vladamir",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Peter Pan,"Barrie, J.M.",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Huckleberry Finn,"Twain, Mark",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Litght is Like Water,"Márquez, Gabriel García",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,The Wide Sargasso Sea,"Rhys, Jean",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Owning Memory: How a Carribean Community Lost Its Archives and Found Its History,"Bastian, Jeannette Allis",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,"Dwelling in the Archive: Women Writing House, Home, and History in Late Colonial India","Burton, Antoiette",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,"Dispossessed Lives: Enslaved Women, Violence and hte Archive","Fuentes, Marisa J.",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Lost in the Archives,"Comay, Rebecca",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Archive Fever: A Freudian Impression,"Derrida, Jacques",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,The Odyssey,Homer,1.0,1.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,The Waste Land,"Eliot, T.S.",1.0,,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Duino Elegies,"Rilke, Rainer Maria",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Body Rags,"Kinnell, Galway",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,*The Gold Sneakers,"Monterroso, Augusto",0.0,0.0,,2024.0
"Nunez, Sigrid",Feather on the Breath of God,Novel,1995,Mythology,"Hamilton, Edith",0.0,0.0,,2024.0
"Nunez, Sigrid",Feather on the Breath of God,Novel,1995,The Good Earth,"Buck, Pearl",0.0,0.0,,2024.0
"Nunez, Sigrid",Feather on the Breath of God,Novel,1995,*The Complete Grimm's Fairy Tales,"Grimm, Jacob and Wilhelm Grimm",0.0,0.0,,2024.0
"Nunez, Sigrid",Feather on the Breath of God,Novel,1995,Faust,"Goethe, Johanne Wolfgang von",0.0,0.0,,2024.0
"Nunez, Sigrid",Feather on the Breath of God,Novel,1995,*Hans Christian Andersen's Fairy Tales,"Andersen, Hans Christian",0.0,0.0,,2024.0
"Nunez, Sigrid",Feather on the Breath of God,Novel,1995,Struwwelpetter,"Hoffmann, Heinrich",0.0,0.0,,2024.0
"Nunez, Sigrid",Feather on the Breath of God,Novel,1995,*Stories of Anton Chekhov,"Chekhov, Anton",0.0,0.0,,2024.0
"Nunez, Sigrid",Feather on the Breath of God,Novel,1995,*Dead Souls,"Gogol, Nikoli",1.0,0.0,,2024.0
"Nunez, Sigrid",Feather on the Breath of God,Novel,1995,Mrs. Dalloway,"Woolf, Virginia",0.0,0.0,,2024.0
"Nunez, Sigrid",Feather on the Breath of God,Novel,1995,*Complete Poems of Heinrich Heine,"Heine, Heinrich",0.0,0.0,,2024.0
"Nunez, Sigrid",Feather on the Breath of God,Novel,1995,Lolita,"Nabokov, Vladamir",0.0,0.0,,2024.0
"Nunez, Sigrid",Feather on the Breath of God,Novel,1995,Lives,Plutarch,0.0,0.0,,2024.0
"Nunez, Sigrid",Feather on the Breath of God,Novel,1995,Gone With The Wind,"Mitchell, Margaret",0.0,0.0,,2024.0
"Nunez, Sigrid",Feather on the Breath of God,Novel,1995,The Diary of Anne Frank,"Frank, Anne",1.0,0.0,,2024.0
"Nunez, Sigrid",Feather on the Breath of God,Novel,1995,*The Complete Essays,"Montagne, Michel de",0.0,0.0,,2024.0
"Nunez, Sigrid",Feather on the Breath of God,Novel,1995,The Notebooks of Malte Laurids Brigge,"Rilke, Rainer Maria",0.0,0.0,,2024.0
"Nunez, Sigrid",Feather on the Breath of God,Novel,1995,Anna Karenina,"Tolstoy, Leo",0.0,0.0,,2024.0
"Nunez, Sigrid",Feather on the Breath of God,Novel,1995,Madame Bovary,"Flaubert, Gustave",0.0,0.0,,2024.0
"Nunez, Sigrid",Feather on the Breath of God,Novel,1995,An American Tragedy,"Dreiser, Theodore",0.0,0.0,,2024.0
"Nunez, Sigrid",Feather on the Breath of God,Novel,1995,*The Collected Poems of Paul Valéry,"Valéry, Paul",0.0,0.0,,2024.0
"Nunez, Sigrid",Feather on the Breath of God,Novel,1995,*The Colette Omnibus,Colette,0.0,0.0,,2024.0
"Nunez, Sigrid",Feather on the Breath of God,Novel,1995,Purity of the Heart is to Will One Thing,"Kierkegaard, Søren",0.0,0.0,,2024.0
"Nunez, Sigrid",Feather on the Breath of God,Novel,1995,*The Magic Mountain,"Mann, Thomas",0.0,0.0,,2024.0
"Nunez, Sigrid",Feather on the Breath of God,Novel,1995,*Ideas for the Philosophy of the History of Mankind,"Herder, Johann Gottfried",0.0,0.0,,2024.0
"Nunez, Sigrid",Feather on the Breath of God,Novel,1995,*Eugene Onegin,"Pushkin, Alexander",0.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,Waiting for God,"Weil, Simone",0.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,Barbarism with a Human Face,"Lévy, Bernard-Henri",0.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,*Strangers on a Train,"Highsmith, Patricia",0.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,*The Train,"Simenon, Georges",0.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,*Madame Bovary,"Flaubert, Gustave",0.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,*The Metaphysics,Aristotle,0.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,The Good Soldier,"Ford, Ford Madox",0.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,Infinite Jest,"Wallace, David Foster",1.0,1.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,Dream of Language,"Bachmann, Ingeborg",0.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,Three Paths to the Lake,"Bachmann, Ingeborg",0.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,*Nights at the Circus,"Carter, Angela",0.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,*The Simple Truth,"Hardwick, Elizabeth",0.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,*Eminent Victorians,"Strachey, Lytton",0.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,*Mrs. Dalloway,"Woolf, Virginia",0.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,Women in Love,"Lawrence, D.H.",0.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,The Golden Bowl,"James, Henry",0.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,The Feminine Mystique ,"Friedan, Betty",0.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,*The Jouranl of Jules Renard,"Renard, Jules",0.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,The Crack-Up,"Fitzgerald, F. Scott",0.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,10:04,"Lerner, Ben",1.0,1.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,*As I Lay Dying,"Faulkner, William",0.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,*For Whom The Bell Tolls,"Hemmingway, Ernest",1.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,*Much Ado About Nothing,"Shakespeare, William",0.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,Crime and Punishment,"Dostoevsky, Fyodor",0.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,*Falconer,"Cheever, John",0.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,*Wuthering Heights,"Brontë, Emily",0.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,*Jane Erye,"Brontë, Charlotte",0.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,Ulysses,"Joyce, James",0.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,*It,"Christensen, Inger",0.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,Why I Write,"Orwell, George",0.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,*No Exit,"Sarte, Jean-Paul",0.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,*The Metamorphasis,"Kafka, Franz",1.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,Mortality,"Hitchens, Christopher",0.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,*The Fall,"Camus, Albert",0.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,Twilight of the Idols,"Nietzsche, Friedrich",0.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,*The Storyteller,"Benjamin, Walter",0.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,*The Rain in the Trees,"Merwin, W.S.",0.0,0.0,,2024.0
"Nunez, Sigrid",What Are You Going Through,Novel,2020,*Sula,"Morrison, Toni",1.0,1.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,The Years,"Woolf, Virginia",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,Anna Karenina,"Tolstoy, Leo",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,Bleak House,"Dickens, Charles",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,Paul Clifford,"Bulwer-Lytton, Edward",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*Dandelion Wine,"Bradbury, Ray",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*A Wrinkle in Time,"L'Engle, Madeleine",1.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*The Picture of Dorian Grey,"Wilde, Oscar",1.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,Ariel,"Plath, Sylvia",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*Duino Elegies,"Rilke, Rainer Maria",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,The Complete Poems,"Bishop, Elizabeth",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,The Screwtape Letters,"Lewis, C.S.",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*Uncle Vanya,"Chekhov, Anton",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,Great Expectations,"Dickens, Charles",1.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,David Copperfield,"Dickens, Charles",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,Our Mutual Friend,"Dickens, Charles",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,The Corrections,"Franzen, Jonathan",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*The Testement of Mary,"Tóibín, Colm",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*Disgrace,"Coetzeee, J.M.",1.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,Four Quartets,"Eliot, T.S.",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,Madame Bovary,"Flaubert, Gustave",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,Nineteen Eighty-Four,"Orwell, George",1.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,Paris Splean,"Baudelaire, Charles",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,Born Free,"Adamson, Joy",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*Less Than One,"Brodsky, Joseph",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,Ogden Nash's Zoo,"Nash, Ogden",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*The Need For Roots,"Weil, Simone",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*Girl,"O'Brien, Edna",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,Romeo and Juliet,"Shakespeare, William",1.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,Confessions,"Rousseau, Jean-Jacques",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,Slouching Towards Bethlehem,"Didion, Joan",1.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*The Naked and the Dead,"Mailer, Norman",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,Howl,"Ginsberg, Allen",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*Labyriths,"Borges, Jorge Luis",1.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*Written on the Body,"Winterson, Jeanette",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*Death on an Installment Plan,"Céline, Louis-Ferdinand",1.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*The Comedians,"Greene, Graham",1.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*Wise Blood,"O'Connor, Flannery",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*The Uncommon Reader,"Bennett, Alan",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*The Sea,"Banville, John",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,Autobiography: Living to Tell the Tale,"Marquez, Gabriel García",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*The American Language,"Mencken, H.L.",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*The Harz Journey and Selected Prose,"Heine, Heinrich",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*Essays in Persuasion,"Keynes, John Maynard",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*The Nose,"Gogol, Nikolai",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*Invisible Cities,"Calvino, Italo",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,Pattern Recognition,"Gibson, William",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,Michael Robartes and the Dancer,"Yates, W.B.",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,Mythology,"Hamilton, Edith",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*Thus Spoke Zarathustra,"Nietzsche, Friedrich",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*The Tennis Court Oath,"Ashbery, John",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,I Remember,"Brainard, Joe",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,I Remember,"Perec, George",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,The Poetical Works,"Hood, Thomas",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*Poems,"Larkin, Philip",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*The Tin Drum,"Grass, Günter",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,The Stranger,"Camus, Albert",1.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,Nausea,"Sarte, Jean-Paul",1.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,On the Road,"Kerouac, Jack",1.0,1.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*The Double Agent,"Blackmur, R.P.",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*Judith Hearne,"Moore, Brian",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*The Satanic Verses,"Rushdie, Salman",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*Waiting for Godot,"Beckett, Samuel",1.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*The Threepenny Opera,"Brecht, Bertolt",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*On the Rez,"Frazier, Ian",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,The Waves,"Woolf, Virginia",1.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,Three Guineas,"Woolf, Virginia",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,The Years,"Woolf, Virginia",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,The Years,"Ernaux, Annie",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,In Search of Lost Time,"Proust, Marcel",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*A Single Man,"Isherwood, Christopher",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*To the Finland Station,"White, Edmund",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*Divine Comedies,"Merrill, James",0.0,0.0,,2024.0
"Nunez, Sigrid",The Vulnerables,Novel,2023,*A Brief History of Time,"Hawking, Stephen",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,My Vocation,"Ginzburg, Natalia",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,Fairy Tales,"Andersen, Hans Christian",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*The Mezzanine,"Baker, Nicholson",1.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,All the Poems,"Smith, Stevie",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*Molloy,"Beckett, Samuel",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*When I Was Old,"Simenon, Georges",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,Collected Stories of Colette,Colette,0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,Sentimental Education,"Flaubert, Gustave",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*Orlando,"Woolf, Virginia",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*So Bright and Delicate,"Keats, John",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*Opium: The Diary of His Cure,"Cocteau, Jean",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*Body of This Death,"Bogan, Louise",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*The Original Folk and Fairy Tales of Brothers Grimm,"Grimm, Jacob and Wilhelm Grimm",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*The Age of Anxiety: A Baroque Eclogue,"Auden, W.H.",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,Lessons of the Masters,"Steiner, George",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*The Human Comedy,"Balzac, Honoré de",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*Farewell to Arms,"Hemmingway, Ernest",1.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,Disgrace,"Coetzee, J.M.",1.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*The Dry Salvages,"Eliot, T.S.",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*Erewhon,"Butler, Samuel",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,The Unreal and the Real,"Le Guin, Ursula K.",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*Chaos and Night,"Montherlant, Henry de",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,Slouching Towards Bethlehem,"Didion, Joan",1.0,1.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,The Journalist and the Murderer,"Malcolm, Janet",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*The Return of the Soldier,"West, Rebecca",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*The Rings of Saturn,"Sebald, W.G.",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,"*Rabbit, Run","Updike, John",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*Out of Africa,"Dinesen, Isak",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,To the Lighthouse,"Woolf, Virginia",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*The Captive Mind,"Miłosz, Czesław",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*Jazz,"Morrison, Toni",1.0,1.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*They Divided the Sky,"Wolf, Christa",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,Civilization and Its Discontents,"Freud, Sigmund",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*Girl,"O'Brien, Edna",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*Ignorance,"Kundera, Milan",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*Wise Blood,"O'Connor, Flannery",0.0,0.0,,2024.0
"Nunez, Sigrid",The Friend,Novel,2018,*The Ambassadors ,"James, Henry",0.0,0.0,,2024.0
